cycle,controlled_error,open_loop_error,controlled_vc1_v,controlled_vc2_v,controlled_il_a,open_vc1_v,open_vc2_v,open_il_a,offset_1_us,offset_2_us,offset_3_us,offset_4_us,offset_5_us,offset_6_us,offset_7_us,offset_8_us,dwell_1_us,dwell_2_us,dwell_3_us,dwell_4_us,dwell_5_us,dwell_6_us,dwell_7_us,dwell_8_us,dwell_9_us
30,0.00297502387319641,0.0485471574149836,9.9193941935464,19.234874856863,0.982725377134154,10.3320136010618,18.7648209228144,0.983237033676624,-0.052462386167443,0.0307700594693206,0.0259482335244335,0.027346003433143,-0.0329393315927591,0.0249699442403638,-0.0215213799109582,0.0226784737532045,63.8367211199515,23.7508318215158,21.9951781740551,22.9826747394097,21.9397146649741,63.7299175337581,22.1235980064737,23.4916272448162,22.1497366950458
31,0.00280028914871111,0.0486005427050038,9.91959539538128,19.2383203405598,0.982701205933978,10.3329164474999,18.7656469414745,0.983238191528517,-0.0493754555166187,0.0288424727563617,0.0245447763082331,0.025604652169617,-0.0308809233669914,0.0236255109281594,-0.0203664344258442,0.0214613539334302,63.8398080506024,23.745817304152,21.9957023035519,22.9823368453624,21.9435144244634,63.7265146922201,22.126097385271,23.4892551795113,22.1509538148656
32,0.002635924569371,0.0486538774871013,9.91980512412532,19.2415540564514,0.982678329765772,10.3338174492336,18.7664745634514,0.983239552532328,-0.0464720903493213,0.027051158009923,0.0232020293049424,0.0239912454177477,-0.0289671558452949,0.022338010585785,-0.019259558886573,0.0202949092329944,63.8427114157697,23.7411226242383,21.996150871295,22.9820661856138,21.947041598737,63.7233134243561,22.1284917611526,23.4869818592716,22.152120259566
33,0.00248128612925084,0.0487071615628828,9.92001911335153,19.2445902610844,0.982656688297087,10.3347166269388,18.7673038001546,0.983241065205018,-0.0437410327444547,0.0253837868362055,0.0219204132506395,0.0224934919724768,-0.0271850787016769,0.0211081434757152,-0.0182015895051691,0.0191800160071006,63.8454424733745,23.7367241954597,21.9965366264144,22.9818500482228,21.9503214293259,63.7203014801023,22.1307795976441,23.4848089966643,22.1532351527919
34,0.00233577763421461,0.0487603946070395,9.92023404510231,19.2474420323714,0.982636223967794,10.3356139954797,18.7681346592836,0.983242690856221,-0.0411717747674336,0.0238295618030163,0.0206995890837051,0.0211007043588698,-0.0255233336026459,0.019935823248043,-0.017192629319064,0.0181167791598684,63.8480117313516,23.7326007124495,21.9968700272807,22.9816780847762,21.9533759620385,63.7174674147757,22.1329608780579,23.482736799631,22.1542983896391
35,0.00219884506146193,0.0488135761985227,9.92044736481247,19.2501214023593,0.982616881369749,10.3365095653545,18.7689671457491,0.983244400409122,-0.0387544986457137,0.0223789759901872,0.0195386380910912,0.0198035426619655,-0.023971905572318,0.0188203604902179,-0.016232219960862,0.0171047128684066,63.8504290074733,23.7287328505149,21.9971596621009,22.9815418740719,21.9562245517658,63.7148005239875,22.1350367501739,23.4807643239813,22.1553104559306
36,0.00206997205930351,0.0488667058444244,9.92065713108116,19.2526394703839,0.982598606911734,10.3374033437821,18.7698012623645,0.983246172011372,-0.0364800231630548,0.0210236148027936,0.018436206546489,0.0185938029963838,-0.022521917968414,0.0177606102575504,-0.0153194789532153,0.0161428850494583,63.8527034829559,23.7251030138449,21.9974125917437,22.9814345659509,21.9588842790352,63.7122907861509,22.1370092414142,23.4788897551547,22.1562722837495
37,0.0019486762877801,0.0489197829981903,9.92086189380306,19.2550064999618,0.982581348662547,10.3382953355193,18.7706370103661,0.983247989239732,-0.0343397554653873,0.0197559922862842,0.017390621493258,0.0174642426261334,-0.0211654630644413,0.0167550903175569,-0.0144532092154322,0.0152300325964587,63.8548437506536,23.7216951236307,21.997634629207,22.9813505906339,21.9613702943094,63.709928811307,22.138881031092,23.4771106329639,22.1571851362026
38,0.00183450638529096,0.0489728070734786,9.92106059537275,19.2572320021643,0.982565056300002,10.3391855434738,18.7714743898039,0.983249839750871,-0.0323256475847122,0.0185694156335005,0.0163999831022693,0.0164084351774927,-0.0198954617300993,0.0158020756065046,-0.0136319861740125,0.0143646530555931,63.8568578585343,23.7184944390972,21.9978305674688,22.9812854215762,21.9636961030924,63.7077057952616,22.1406552688445,23.4754240303816,22.1580505157434
39,0.00172703940668429,0.0490257774546737,9.92125249065753,19.2593248077234,0.982549681117993,10.3400739691662,18.7723133998347,0.983251714267469,-0.0304301570861848,0.017457872750374,0.0154622380341086,0.0154206505660994,-0.0187055469158078,0.0148996733853259,-0.012854226827955,0.0135450773156146,63.8587533490328,23.7154874057156,21.9980043652837,22.981235382033,21.9658738025181,63.7056134782261,22.1423354304117,23.4738266952956,22.1588700914834
40,0.00162587862126211,0.0490786935048581,9.92143708223318,19.2612931297141,0.982535176060678,10.3409606130761,18.7731540389435,0.98325360581628,-0.0286462113288965,0.0164159387021824,0.0145752374166606,0.0144957552277579,-0.0175899666323137,0.0140458827545848,-0.0121182442811762,0.0127695270051919,63.8605372947901,23.7126615259101,21.9981592987145,22.9811974873121,21.9679142781399,63.7036441073119,22.1439252035892,23.4723151624384,22.1596456417938
41,0.00153065158983098,0.0491315545718415,9.92161406802821,19.2631446183336,0.982521495764437,10.3418454749027,18.773996305109,0.983255509155543,-0.0269671749040649,0.0154386976375352,0.0137367823801861,0.0136291290374477,-0.0165435029158709,0.0132386415115011,-0.0114222905786956,0.0120361595814545,63.8622163312149,23.7100052484206,21.9982980847427,22.9811693161583,21.9698273680467,63.7017904023523,22.1454283985348,23.4708858413121,22.1603790092176
42,0.0014410084618359,0.0491843599927181,9.92178329905278,19.2648864090234,0.982508596596085,10.3427285537605,18.7748401959279,0.983257420344696,-0.0253868198767238,0.0145216774172199,0.0129446595452048,0.0128165959534777,-0.0155614039190909,0.0124758627786311,-0.0107645901378705,0.011343103520128,63.8637966862423,23.707507873173,21.998422982128,22.9811489059093,21.9716220001275,63.7000455246227,22.1468488777085,23.46953508481,22.1610720652789
43,0.00135662044930175,0.0492371090973128,9.92194474532041,19.2665251649649,0.982496436681045,10.3436098483265,18.7756857087092,0.983259336421011,-0.0238992985105242,0.0136607946868805,0.0121966684124975,0.0120543659586432,-0.0146393267953427,0.0117554633821982,-0.0101433656262543,0.010688485555345,63.8652842076085,23.7051594690764,21.9985358737256,22.9811346670471,21.973306307246,63.6984030481025,22.1481905016165,23.4682592423336,22.1617266832437
44,0.00127717844552618,0.0492898012107767,9.92209846842278,19.2680671148001,0.98248497591862,10.3444893569507,18.7765328405442,0.9832612551566,-0.022499118200206,0.0128523085487352,0.011490642239993,0.0113389863086866,-0.013773289473739,0.0110753855888071,-0.00955685778189557,0.0100704515431098,63.8666843879188,23.7029508026279,21.9986383336913,22.9811253135697,21.9748877242176,63.6968569329875,22.1494570872543,23.467054700477,22.1623447172559
45,0.00120239176454354,0.0493424356555496,9.92224459950432,19.2695180862794,0.982474175983605,10.3453670777391,18.7773815883595,0.983263174875798,-0.0211811183748216,0.01209278132599,0.0108244636943466,0.0106673004575071,-0.0129596297707104,0.0104336135083462,-0.00900334038489913,0.00948718222053966,63.8680023877442,23.7008732755798,21.9987316823684,22.9811198062642,21.9763730697718,63.695401501204,22.1506523767318,23.4659179137574,22.1629279865785
46,0.00113198698319297,0.0493950117528338,9.92238332161699,19.2708835364207,0.982464000314822,10.3462430086163,18.7782319489565,0.983265094317937,-0.0199404491671487,0.0113790451891639,0.0101960763225685,0.010036413322705,-0.0121949705682689,0.00982818522512456,-0.00848113135659701,0.00893690488846378,63.8692430569518,23.6989188702353,21.9988170311334,22.9811173065011,21.977768616109,63.6940314137184,22.1517800140433,23.4648454273971,22.1634782639105
47,0.001065706871832,0.049447528823707,9.92251485562565,19.2721685786671,0.982454414091847,10.3471171473724,18.7790839190417,0.983267012534215,-0.0187725516722652,0.0107081736377106,0.00960349269165966,0.00944366179578331,-0.0114761900201837,0.00925720151910959,-0.00798860077493089,0.00841790184743051,63.8704109544467,23.697080101189,21.998895319054,22.9811171386051,21.9790801481841,63.6927416494643,22.152843528331,23.4638338937744,22.1639972669516
48,0.00100330940279524,0.0494999861899568,9.92263944898932,19.2733780074452,0.982445384201581,10.3479894916978,18.7799374952491,0.9832689288102,-0.0176731396414293,0.0100774570129674,0.00904479988324911,0.0088865895983666,-0.010800395935606,0.00871883187587066,-0.00752417644251984,0.00792851625710775,63.8715103664776,23.6953499725334,21.9989673428703,22.9811187592161,21.980313014466,63.6915274857365,22.1538463223066,23.4628800838516,22.1644866525419
49,0.000944566827945407,0.0495523831747087,9.92275736686966,19.2745163204659,0.982436879196389,10.3488600392106,18.7807926741566,0.983270842607589,-0.0166381824772534,0.00948438136737309,0.00851816289925927,0.00836292574715911,-0.0101649036432146,0.0082113183509353,-0.0070863475208796,0.00746715595961226,63.8725453236417,23.6937219397236,21.9990337815319,22.9811217323489,21.9814721706096,63.6903844799191,22.1547916647532,23.4619808946325,22.1649480128394
50,0.000889264818305954,0.0496047191028969,9.92286888512051,19.275587739049,0.982428869245532,10.3497287874755,18.7816494522993,0.983272753520443,-0.0156638894126747,0.00892661013602936,0.0080218264279649,0.00787056602213804,-0.00956721676384897,0.00773297774601778,-0.0066736666446354,0.00703229570245558,63.8735196167063,23.6921898754277,21.999095216292,22.9811257090952,21.982562217214,63.6893084524348,22.1556826862343,23.4611333534991,22.1653828730966
51,0.000837201660007832,0.049656993301614,9.92297428479631,19.2765962267131,0.982421326081457,10.3505957340196,18.7825078261786,0.983274661242296,-0.0147466947706673,0.00840196815585331,0.00755411533308813,0.00740755694068559,-0.00900501042186832,0.00728220246652409,-0.00628475084894708,0.00662247811193354,63.8744368113483,23.6907480388055,21.9991521471772,22.9811304111086,21.9835874326374,63.6882954708134,22.1565223773095,23.4603346201129,22.1657926906871
52,0.000788187501695768,0.0497092051003741,9.92307384788455,19.2775455062327,0.982414222942376,10.3514608763432,18.7833677922698,0.98327656554144,-0.0138832442134351,0.00790842765806449,0.0071134341580241,0.0069720818284361,-0.00847611650847615,0.00685746035809945,-0.00591828157803639,0.00623631369901961,63.8753002619056,23.6893910477505,21.9992050065,22.9811356171714,21.9845518016631,63.6873418347916,22.1573135886889,23.4595819864291,22.1661788551
53,0.00074204364925955,0.0497613538313073,9.92316785402348,19.2784390753344,0.982407534512345,10.3523242119284,18.7842293470269,0.983278466242349,-0.0130703819004416,0.00744409592589644,0.00669826588003964,0.00656244865017946,-0.00797851067847885,0.00645729376181365,-0.00557300398994827,0.00587248012428189,63.8761131242186,23.6881138537053,21.9992541699541,22.9811411522711,21.9854590406714,63.6864440623653,22.1580590328732,23.4588728752663,22.1665426886747
54,0.000698601904290895,0.0498134388293031,9.92325657801081,19.2792802211781,0.982401236859908,10.3531857382453,18.7850924868873,0.983280363211726,-0.0123051384832039,0.00700720436310195,0.00630717010271614,0.00617707932312767,-0.00751030081731043,0.00608031798025994,-0.00524772572983859,0.00552972090324341,63.8768783676358,23.6869117187253,21.9992999657396,22.9811468787214,21.9863126198596,63.6855988767225,22.1587612869149,23.4582048377851,22.1668854478958
55,0.000657703943106188,0.0498654594321142,9.92334028794612,19.2800720337504,0.982395307376179,10.3540454527571,18.7859572082743,0.983282256348005,-0.0115847198725632,0.00659609876301756,0.00593878083719231,0.00581450028348373,-0.00706971676075436,0.00572521930849616,-0.00494131530953138,0.00520684369722955,63.8775987862464,23.6857801945146,21.9993426820742,22.9811526889473,21.9871157829558,63.6848031939942,22.159422796007,23.4575755501588,22.1672083251018
56,0.000619200733513478,0.0499174149804337,9.9234192438793,19.2808174182775,0.982389724713063,10.3549033529233,18.7868235075998,0.983284145573476,-0.0109064967205516,0.00620923060386384,0.0055918039921689,0.0054733341168029,-0.00665510108684516,0.00539075275264804,-0.00465270020310541,0.00490271830528282,63.8782770093984,23.6847151032034,21.9993825733883,22.9811584996256,21.9878715647964,63.6840541117644,22.1600458776692,23.4569828096604,22.1675124504937
57,0.00058295198678479,0.0499693048179491,9.92349369686177,19.2815191067508,0.982384468722214,10.3557594362029,18.7876913812658,0.983286030828359,-0.0102679945647144,0.00584514922557902,0.00526501466779687,0.00515229209530756,-0.00626490083000396,0.00507573953371848,-0.00438086474563638,0.00461627444889245,63.8789155115543,23.6837125196693,21.9994198654422,22.9811642469285,21.9885828070747,63.6833488982887,22.1606327263456,23.4564245303466,22.1677988943501
58,0.000548825642529341,0.0500211282913788,9.92356388831677,19.2821796686477,0.982379520395168,10.3566137000558,18.7885608256658,0.983287912066352,-0.00966688458765082,0.00550249476758773,0.00495725432864284,0.00485016749184896,-0.00589765999234619,0.00477906445386379,-0.0041248479040337,0.00434649942213567,63.8795166215313,23.6827687552342,21.9994547595611,22.9811698826642,21.9892521725158,63.6826849823712,22.1611854182671,23.4558987384782,22.1680686693769
59,0.000516697384355765,0.0500728847504983,9.92363004966125,19.2828015209181,0.982374861805011,10.3574661419448,18.7894318371858,0.983289789251283,-0.00910097494878907,0.00517999176679347,0.0046674279146295,0.00456582956215443,-0.00555201274763347,0.00449967318580208,-0.00388374097410993,0.00409243566424103,63.8800825311702,23.6818803425946,21.9994874361478,22.9811753711485,21.9898821576902,63.6820599438584,22.1617059164651,23.4554035677903,22.1683227331348
60,0.000486450184383946,0.050124573548156,9.92369240212474,19.2833869372996,0.982370476049839,10.3583167593366,18.7903044122051,0.983291662354603,-0.00856820264926349,0.00487644333146857,0.00439450093579222,0.00429821810504973,-0.00522667725026801,0.00423656953271201,-0.00365668524616774,0.00385317829910183,63.8806153034697,23.6810440218597,21.9995180576043,22.9811806866703,21.9904751046447,63.681471504708,22.1621960758461,23.4549372546973,22.1685619904999
61,0.00045797387481202,0.050176194040281,9.92375115672114,19.2839380570161,0.982366347198197,10.3591655497027,18.7911785470964,0.98329353135349,-0.00806662589401937,0.00459072581998851,0.00413749658628091,0.00404633852494108,-0.00492044997544403,0.00398881269536283,-0.00344286967192219,0.00362787267629807,63.881116880225,23.680256727593,21.9995467707663,22.9811858114396,21.9910332114996,63.6809175205958,22.1626576482577,23.4544981335003,22.1687872961227
62,0.000431164744874187,0.0502277455858872,9.92380651433825,19.2844568929101,0.982362460236633,10.3600125105201,18.7920542382269,0.983295396229431,-0.0075944169182287,0.00432178396458581,0.00389549290443341,0.00380925733317372,-0.00463220052817745,0.00375551457443811,-0.00324152855775972,0.00341571193995372,63.8815890892008,23.6795155767618,21.9995737089399,22.9811907339297,21.9915585421387,63.6803959730276,22.1630922874928,23.4540846316497,22.1689994568591
63,0.000405925161642494,0.0502792275470721,9.92385866591645,19.2849453390508,0.982358801019432,10.3608576392715,18.7929314819584,0.98329725696716,-0.00714985524776136,0.00406862638931576,0.00366761999911525,0.00358609803479508,-0.00436086686826325,0.00353583712923761,-0.00305193930334495,0.00321593464544713,63.8820336508712,23.6788178575161,21.9995989936098,22.9811954475367,21.992053035097,63.6799049619225,22.1635015541924,23.4536952651008,22.1691992341536
64,0.000382163213226069,0.050330639289015,9.92390779269386,19.2854051778594,0.982355356220583,10.3617009334462,18.7938102746471,0.983299113553848,-0.00673132136569255,0.00383032147903638,0.00345305735697266,0.00337603735555128,-0.00410545090608315,0.00332898980827294,-0.00287342019951133,0.00302782243864816,63.8824521847533,23.6781610187237,21.9996227358779,22.9811999494996,21.9925185117384,63.6794426986393,22.1638869206172,23.4533286337902,22.1693873463604
65,0.000359792373021483,0.0503819801799686,9.92395406649978,19.285838086785,0.982352113287974,10.3625423905397,18.7946906126445,0.983300965978507,-0.00633729075904751,0.00360599356243376,0.00325103124106452,0.00317830177076377,-0.00386501443063915,0.00313422706298488,-0.00270532829560556,0.00285069780838853,63.8828462153599,23.6775426602005,21.9996450376786,22.9812042400307,21.9929566837986,63.6790074994186,22.1642497752664,23.452983417256,22.1695644709906
66,0.000338731183752251,0.0504332495912535,9.92399765008199,19.2862456445643,0.982349060399804,10.3633820080547,18.795572492297,0.983302814231535,-0.00596632832180576,0.00339481937736712,0.00306081218783003,0.00299216430341112,-0.00363867533661983,0.00295084595221513,-0.00254705734323153,0.00268392191947694,63.8832171777972,23.6769605235782,21.9996659928105,22.9812083216166,21.99336916036,63.6785977792138,22.1645914273296,23.4526583704147,22.1697312468796
67,0.000318902960111747,0.0504844468972478,9.9240386974564,19.2866293370942,0.982346186423164,10.3642197835006,18.7964559099462,0.983304658304375,-0.00561708309186539,0.00319602479108618,0.00288171260663818,0.00281694156341218,-0.00342560412174232,0.00277818384227889,-0.00239803582090163,0.00252689253100252,63.8835664230271,23.676412483762,21.9996856878156,22.9812121984578,21.9937574543149,63.678212045889,22.1649131109618,23.4523523195039,22.169888276268
68,0.000300235508907763,0.050535571475379,9.9240773542701,19.2869905629433,0.982343480874751,10.3650557143939,18.7973408619292,0.983306498189259,-0.00528828330135419,0.00300888175156256,0.00271308448416772,0.00265199100402249,-0.00322502062944539,0.00261561620542314,-0.00225772504222443,0.00237904200269186,63.8838952228176,23.6758965409319,21.9997042027326,22.9812158760209,21.9941229883665,63.6778488947598,22.1652159893774,23.4520641581969,22.1700361267963
69,0.000282660865663645,0.0505866227061122,9.92411375817065,19.2873306385263,0.982340933883632,10.3658897982583,18.7982273445783,0.98330833387902,-0.00497873172094713,0.00283270544916294,0.00255431719405359,0.00249670837453705,-0.00303619101510662,0.00246255451758754,-0.00212561734865876,0.00223983539040054,63.884204774398,23.6754108130491,21.9997216117449,22.9812193606815,21.9944671006104,63.6775070034577,22.1655011587587,23.4517928438911,22.1701753334086
70,0.000266115046702804,0.0506375999729405,9.92414803917627,19.2876508029654,0.982338536156005,10.3667220326247,18.7991153542211,0.983310165366941,-0.00468730128022222,0.00266685167043028,0.00240483541112821,0.00235052535112481,-0.00285842491660017,0.00231844425523172,-0.00200123438677282,0.00210876863067107,63.8844962048388,23.6749535288297,21.9997379837407,22.981222659441,21.9947910497323,63.6771851270968,22.165769651983,23.4515373941695,22.1703064001683
71,0.000250537815799469,0.0506885026623718,9.9241803200425,19.2879522226561,0.982336278941859,10.3675524150313,18.800004887181,0.983311992646654,-0.00441293094728784,0.0025107143279767,0.00226409712848854,0.00221290733005886,-0.00269107281233867,0.00218276298985058,-0.00188412546899017,0.00198536681328117,63.8847705751717,23.6745230211543,21.9997533828005,22.9812257797026,21.9950960198576,63.6768820937272,22.1660224421662,23.4512968834343,22.1704298019857
72,0.00023587246453547,0.0507393301639195,9.92421071662238,19.2882359955593,0.982334154003482,10.3683809430238,18.8008959397766,0.98331381571205,-0.0041546218519865,0.00236372315223993,0.00213159177499852,0.00208335136940049,-0.00253352355176625,0.00205501857814536,-0.00177386601617551,0.00186918254004448,63.885028884267,23.6741177208832,21.9997678686228,22.9812287290954,21.9953831250789,63.6765968000549,22.1662604460307,23.4510704397082,22.170545986259
73,0.000222065605551923,0.0507900818700891,9.92423933821759,19.2885031552359,0.982332153585705,10.369207614155,18.8017885083223,0.983315634557225,-0.00391143363794938,0.0022253415324383,0.00200683843023482,0.00196138426686002,-0.00238520204492028,0.00193474744518498,-0.00167005607984692,0.00175979436752956,63.885272072481,23.6737361510494,21.9997814968978,22.9812315153376,21.9956534136882,63.6763282074151,22.1664845271,23.4508572415994,22.1706553744315
74,0.000209066977937436,0.0508407571763669,9.92426628791891,19.2887546746389,0.982330270387825,10.3700324259853,18.8026825891279,0.983317449176432,-0.00368248102983398,0.00209506449537967,0.00188938413360525,0.00184656076296753,-0.00224556709906137,0.00182151295758274,-0.00157231894157706,0.00165680533112613,63.8855010250891,23.6733769214042,21.9997943196382,22.9812341461304,21.995907872138,63.6760753379816,22.1666954987258,23.4506565154247,22.1707583634679
75,0.000196829264036265,0.0508913554812076,9.92429166293472,19.2889914696813,0.982328497537109,10.3708553760825,18.8035781784988,0.983319259564042,-0.00346693060280265,0.00197241681196913,0.00177880228400314,0.00173846185984339,-0.00211410939161279,0.00171490388332752,-0.00148029978670669,0.00155984154742666,63.8857165755162,23.6730387232938,21.999806385472,22.9812366290768,21.9961474287486,63.6758372711999,22.166894126955,23.4504675324861,22.1708553272516
76,0.000185307917004441,0.0509418761860226,9.92431555490692,19.2892144025897,0.982326828563807,10.3716764620218,18.8044752727361,0.983321065714526,-0.00326399774220541,0.00185695122219396,0.00167469112630378,0.00163669324687133,-0.00199034956963109,0.00161453293482632,-0.00139366444949235,0.00146855089188885,63.8859195083768,23.6727203248434,21.9998177399041,22.9812389716215,21.9963729571835,63.6756131404294,22.1670811332407,23.4502896064934,22.1709466179071
77,0.000174460998480338,0.0509923186951684,9.92433805021355,19.2894242850601,0.982325257377599,10.3724956813858,18.8053738681364,0.983322867622428,-0.00307294378211145,0.00174824677023158,0.00157667232089214,0.00154088382541844,-0.0018738364669384,0.00152003539158096,-0.0013120982266393,0.00138260174856511,63.8861105623369,23.6724205664314,21.9998284255507,22.9812411810055,21.9965852797077,63.6754021297835,22.1672571970068,23.4501220911272,22.1710325670504
78,0.000164249025776639,0.0510426824159332,9.92435923025808,19.2896218812266,0.982323778245392,10.3733130317647,18.8062739609922,0.983324665282353,-0.00289307331210847,0.00164590724209706,0.00148438959243036,0.00145068432554067,-0.00176414543085792,0.00143106779892163,-0.00123530475619157,0.00130168182870719,63.8862904328069,23.6721383564332,21.9998384823503,22.9812432642341,21.9967851702436,63.6752034711548,22.1674229580699,23.4499643777369,22.1711134869703
79,0.000154634828030855,0.0510929667585261,9.92437917174527,19.2898079104537,0.9823223857704,10.3741285107562,18.8071755475915,0.983326458688958,-0.00272373164232169,0.00154955969889943,0.00139750745400928,0.00136576600824151,-0.00166087675117856,0.00134730673914269,-0.00116300495864136,0.00122549705493919,63.8864597744767,23.6718726672202,21.9998479477551,22.9812452280552,21.9969733572406,63.6750164414153,22.1675790189272,23.4498158931656,22.1711896717441
80,0.000145583410792264,0.0511431711360643,9.92439794694376,19.2899830499641,0.982321074872438,10.3749421159652,18.8080786242179,0.983328247836943,-0.00256430241737433,0.00145885309935472,0.00131571000303559,0.00128581944743886,-0.00156365418458794,0.00126844767157588,-0.0010949360373206,0.00115377050790275,63.8866192037016,23.6716225313957,21.9998568569037,22.9812470789454,21.997150526368,63.6748403597811,22.1677259469161,23.4496760976972,22.1712613982911
81,0.000137061828544014,0.0511932949645617,9.92441562393562,19.2901479373118,0.982319840769359,10.3757538450045,18.8089831871509,0.983330032721041,-0.00241420537038658,0.00137345700564234,0.00123869978517553,0.00121055338622217,-0.00147212356827329,0.00119420383809632,-0.00103085053508092,0.00108624143221927,63.8867693007486,23.671387038255,21.9998652427795,22.981248823102,21.9973173230455,63.6746745853313,22.1678642762518,23.4495444831193,22.1713289273668
82,0.0001290390647002,0.051243337662916,9.92443226685317,19.2903031727085,0.982318678959572,10.3765636954942,18.8098892326656,0.983331813336019,-0.00227289420883129,0.0012930603673409,0.00116619672281686,0.00113969366259033,-0.00138595151707592,0.00112430523068228,-0.000970515444346181,0.00102266429869654,63.8869106119102,23.6711653304552,21.9998731363555,22.9812504664407,21.9974743548204,63.6745185146727,22.16799450995,23.449420570895,22.1713925045003
83,0.000121485918634417,0.0512932986528976,9.9244479361035,19.2904493212136,0.982317585205578,10.3773716650619,18.810796757033,0.983333589676669,-0.00213985462440467,0.00121737037833005,0.00109793710468267,0.00107298220003321,-0.00130482419874679,0.00105849761781352,-0.000913711367813758,0.000962807919908545,63.8870436514946,23.6709566008817,21.9998805667264,22.9812520145963,21.9976221936012,63.6743715797415,22.1681171216394,23.4493039104398,22.1714523608791
84,0.000114374899329397,0.051343177359137,9.92446268858107,19.2905869147952,0.982316555518474,10.3781777513428,18.8117057565196,0.983335361737811,-0.00201460241963811,0.00114611140213456,0.00103367263327954,0.0010101760588648,-0.00122844618247203,0.000996541626530076,-0.000860231727064588,0.000906454616261188,63.8871689036994,23.6707600897008,21.9998875612311,22.9812534729266,21.9977613777587,63.674233245734,22.1682325572714,23.4491940774954,22.1715087141827
85,0.000107680125258935,0.0513929732091138,9.92447657786894,19.2907164542698,0.982315586143358,10.3789819519795,18.8126162273879,0.983337129514284,-0.00189668174436333,0.00107902396138498,0.000973169527076327,0.000951046544392921,-0.00115653935605015,0.000938211877179737,-0.000809882016528206,0.000853399429852698,63.8872868243746,23.6705750815848,21.9998941455657,22.9812548465183,21.9978924140996,63.6741030091582,22.1683412367313,23.4490906725984,22.1715617693692
86,0.000101377230135974,0.0514426856331439,9.92448965442901,19.2908384111279,0.982314673545592,10.3797842646225,18.8135281658961,0.983338893000954,-0.00178566343558023,0.0010158637874576,0.000916207674362629,0.000895378368413149,-0.0010888419075123,0.000883296167924664,-0.000762479100305988,0.00080344938349709,63.8873978426834,23.6704009031021,21.9999003438869,22.9812561401951,21.9980157797241,63.6739803960004,22.1684435553568,23.4489933196358,22.1716117194155
87,9.54432741819826e-05,0.0514923140643679,9.92450196578179,19.2909532292527,0.982313814397867,10.3805846869293,18.8144415682981,0.983340652192702,-0.00168114345461591,0.000956400926537602,0.0008625798359559,0.000842968860635667,-0.00102510736717216,0.000831594706292545,-0.000717850549507422,0.000756422782439543,63.8875023626644,23.6702369202602,21.9999061789094,22.9812573585257,21.9981319237722,63.6738649599984,22.1685398853692,23.448901664484,22.1716587460166
88,8.98566605967235e-05,0.0515418579387401,9.92451355667623,19.2910613265374,0.982313005568034,10.3813832165655,18.8153564308439,0.983342407084433,-0.0015827414159134,0.000900418898694983,0.000812090894043182,0.000793627227001725,-0.000965103706458755,0.000782919385164698,-0.000675834017863423,0.000712148556407255,63.8876007647031,23.6700825361936,21.9999116719954,22.981258505834,21.9982412690666,63.6737562810166,22.168630577222,23.4488153737263,22.1717030202426
89,8.45970569187314e-05,0.0515913166950162,9.92452446925004,19.2911630964078,0.98231224410764,10.3821798512039,18.8162727497789,0.983344157671068,-0.00149009920199503,0.000847713906720739,0.000764557144502762,0.0007471738519994,-0.000908612490051884,0.000737093100648262,-0.000636276653431229,0.000670465639692503,63.887693406917,23.6699371889877,21.9999168432378,22.9812595862085,21.998344213658,63.6736539635156,22.1687159608709,23.4487341334452,22.1717447031593
90,7.9645320994024e-05,0.0516406897747414,9.92453474318098,19.2912589092557,0.982311527241144,10.3829745885249,18.8171905213448,0.983345903947549,-0.00140287965959572,0.000798094091724982,0.000719805630311151,0.000703439642283526,-0.000855428078113936,0.000693949109532573,-0.000599034544395598,0.000631222387165612,63.8877806264594,23.6698003496303,21.9999217115386,22.981260603513,21.9984411322796,63.6735576351126,22.1687963469711,23.4486576480836,22.1717839464118
91,7.49834312816284e-05,0.0516899766222399,9.92454441582959,19.291349113788,0.982310852355768,10.3837674262167,18.8181097417789,0.983347645908834,-0.00132076537219957,0.000751378832678136,0.000677673513679134,0.000662265409113609,-0.00080535687560079,0.000653330424061703,-0.000563972197036218,0.000594276024183486,63.8878627407468,23.6696715200839,21.999926294681,22.9812615613964,21.9985323777153,63.6734669452246,22.1688720280039,23.4485856393732,22.1718208927748
92,7.0594421239871e-05,0.0517391766846018,9.9245535223738,19.2914340382968,0.982310216991936,10.3845583619748,18.8190304073143,0.9833493835499,-0.00124345750445235,0.000707398087244164,0.000638007484683195,0.000623501287243755,-0.000758216625813961,0.000615089241874275,-0.000530962043998393,0.000559492128430798,63.8879400486145,23.6695502314707,21.9999306093974,22.9812624633036,21.9986182820869,63.6733815637927,22.1689432793391,23.4485178453244,22.1718556766706
93,6.64623175568394e-05,0.0517882894116733,9.92456209593591,19.2915139918549,0.982309618834282,10.3853473935025,18.8199525141803,0.983351116865742,-0.00117067471429048,0.000665991771462074,0.000600663204324921,0.000587006188107402,-0.000713835745577838,0.000579086409120144,-0.000499883981166768,0.000526744141901902,63.8880128314047,23.6694360423648,21.9999346714329,22.9812633124848,21.9986991580663,63.6733011800797,22.1690103602347,23.4484540192751,22.1718884246571
