controlled_time_s,controlled_vc1_v,controlled_vc2_v,controlled_il_a,open_time_s,open_vc1_v,open_vc2_v,open_il_a
0.0150214047265182,10.8583429591818,19.4201092634432,0.992391014332031,0.0150214047265182,7.9405309264508,20.3777349596624,0.997200582037512
0.0150221380598515,10.8765358708531,19.4019163517718,0.99228982655796,0.0150221380598515,7.95881458568558,20.3594513004276,0.997379956535739
0.0150228713931848,10.8947269036428,19.3837253189822,0.992186045782649,0.0150228713931848,7.97710150767051,20.3411643784427,0.997556518680707
0.0150236047265182,10.9129160100323,19.3655362125926,0.992079674185887,0.0150236047265182,7.9953916408603,20.3228742452529,0.997730270059472
0.0150243380598515,10.9311031425435,19.3473490800815,0.99197071395283,0.0150243380598515,8.01368493373885,20.3045809523743,0.997901212265478
0.0150250713931848,10.9492882537379,19.3291639688871,0.99185916727399,0.0150250713931848,8.03198133481932,20.2862845512939,0.998069346898555
0.0150258047265182,10.9674712962175,19.3109809264074,0.991745036345226,0.0150258047265182,8.05028079264423,20.267985093469,0.998234675564905
0.0150265380598515,10.9856522226247,19.2928000000002,0.991628323367732,0.0150265380598515,8.06858325578564,20.2496826303275,0.998397199877096
0.0150286604601268,10.9856522226247,19.2928000000002,0.989525922998021,0.0150286604601268,8.06858325578564,20.2496826303275,0.996280448476721
0.015030782860402,10.9856522226247,19.2928000000002,0.987427980031564,0.015030782860402,8.06858325578564,20.2496826303275,0.994168184905932
0.0150329052606773,10.9856522226247,19.2928000000002,0.985334485017998,0.0150329052606773,8.06858325578564,20.2496826303275,0.992060399649857
0.0150350276609526,10.9856522226247,19.2928000000002,0.983245428526999,0.0150350276609526,8.06858325578564,20.2496826303275,0.989957083213799
0.0150371500612278,10.9856522226247,19.2928000000002,0.981160801148234,0.0150371500612278,8.06858325578564,20.2496826303275,0.987858226123193
0.0150392724615031,10.9856522226247,19.2928000000002,0.979080593491322,0.0150392724615031,8.06858325578564,20.2496826303275,0.985763818923558
0.0150413948617783,10.9856522226247,19.2928000000002,0.977004796185794,0.0150413948617783,8.06858325578564,20.2496826303275,0.983673852180461
0.0150435172620536,10.9856522226247,19.2928000000002,0.974933399881043,0.0150435172620536,8.06858325578564,20.2496826303275,0.981588316479468
0.0150456396623289,10.9856522226247,19.2928000000002,0.97286639524629,0.0150456396623289,8.06858325578564,20.2496826303275,0.979507202426108
0.0150477620626041,10.9856522226247,19.2928000000002,0.970803772970539,0.0150477620626041,8.06858325578564,20.2496826303275,0.977430500645827
0.0150498844628794,10.9856522226247,19.2928000000002,0.968745523762531,0.0150498844628794,8.06858325578564,20.2496826303275,0.975358201783945
0.0150520068631547,10.9856522226247,19.2928000000002,0.96669163835071,0.0150520068631547,8.06858325578564,20.2496826303275,0.973290296505618
0.0150541292634299,10.9856522226247,19.2928000000002,0.964642107483174,0.0150541292634299,8.06858325578564,20.2496826303275,0.971226775495791
0.0150562516637052,10.9856522226247,19.2928000000002,0.962596921927639,0.0150562516637052,8.06858325578564,20.2496826303275,0.969167629459158
0.0150583740639805,10.9856522226247,19.2928000000002,0.960556072471393,0.0150583740639805,8.06858325578564,20.2496826303275,0.967112849120123
0.0150604964642557,10.9856522226247,19.2928000000002,0.958519549921258,0.0150604964642557,8.06858325578564,20.2496826303275,0.965062425222753
0.015062618864531,10.9856522226247,19.2928000000002,0.956487345103544,0.015062618864531,8.06858325578564,20.2496826303275,0.96301634853074
0.0150647412648063,10.9856522226247,19.2928000000002,0.954459448864014,0.0150647412648063,8.06858325578564,20.2496826303275,0.96097460982736
0.0150668636650815,10.9856522226247,19.2928000000002,0.952435852067837,0.0150668636650815,8.06858325578564,20.2496826303275,0.958937199915426
0.0150689860653568,10.9856522226247,19.2928000000002,0.95041654559955,0.0150689860653568,8.06858325578564,20.2496826303275,0.956904109617254
0.015071108465632,10.9856522226247,19.2928000000002,0.948401520363016,0.015071108465632,8.06858325578564,20.2496826303275,0.954875329774616
0.0150732308659073,10.9856522226247,19.2928000000002,0.946390767281384,0.0150732308659073,8.06858325578564,20.2496826303275,0.952850851248702
0.0150753532661826,10.9856522226247,19.2928000000002,0.944384277297046,0.0150753532661826,8.06858325578564,20.2496826303275,0.950830664920078
0.0150774756664578,10.9856522226247,19.2928000000002,0.942382041371599,0.0150774756664578,8.06858325578564,20.2496826303275,0.948814761688642
0.0150795980667331,10.9856522226247,19.2928000000002,0.9403840504858,0.0150795980667331,8.06858325578564,20.2496826303275,0.946803132473588
0.0150817204670084,10.9856522226247,19.2928000000002,0.938390295639532,0.0150817204670084,8.06858325578564,20.2496826303275,0.944795768213363
0.0150838428672836,10.9856522226247,19.2928000000002,0.936400767851757,0.0150838428672836,8.06858325578564,20.2496826303275,0.942792659865623
0.0150859652675589,10.9856522226247,19.2928000000002,0.934415458160478,0.0150859652675589,8.06858325578564,20.2496826303275,0.940793798407199
0.0150880876678342,10.9856522226247,19.2928000000002,0.932434357622699,0.0150880876678342,8.06858325578564,20.2496826303275,0.938799174834048
0.0150902100681094,10.9856522226247,19.2928000000002,0.930457457314387,0.0150902100681094,8.06858325578564,20.2496826303275,0.936808780161222
0.0150909490710871,10.9684608084303,19.2928000000002,0.930581008505788,0.0150909490710871,8.05127653466869,20.2496826303275,0.936712142524801
0.0150916880740648,10.951267124195,19.2928000000002,0.930703198360898,0.0150916880740648,8.03397161009096,20.2496826303275,0.93661429784435
0.0150924270770425,10.9340711950621,19.2928000000002,0.930824027718609,0.0150924270770425,8.0166685043432,20.2496826303275,0.936515247145088
0.0150931660800202,10.9168730461589,19.2928000000002,0.930943497419052,0.0150931660800202,7.99936723969724,20.2496826303275,0.936414991453123
0.0150939050829979,10.8996727025976,19.2928000000002,0.931061608303596,0.0150939050829979,7.9820678384059,20.2496826303275,0.936313531795448
0.0150946440859755,10.8824701894745,19.2928000000002,0.931178361214838,0.0150946440859755,7.96477032270306,20.2496826303275,0.936210869199941
0.0150953830889532,10.8652655318705,19.2928000000002,0.931293756996609,0.0150953830889532,7.94747471480358,20.2496826303275,0.936107004695365
0.0150961220919309,10.8480587548508,19.2928000000002,0.931407796493968,0.0150961220919309,7.93018103690331,20.2496826303275,0.936001939311361
0.0150968610949086,10.8308498834652,19.2928000000002,0.931520480553201,0.0150968610949086,7.91288931117906,20.2496826303275,0.935895674078448
0.0150976000978863,10.8136389427476,19.2928000000002,0.931631810021818,0.0150976000978863,7.89559955978861,20.2496826303275,0.935788210028022
0.015098339100864,10.7964259577163,19.2928000000002,0.931741785748552,0.015098339100864,7.87831180487067,20.2496826303275,0.935679548192355
0.0150990781038417,10.779210953374,19.2928000000002,0.931850408583358,0.0150990781038417,7.86102606854487,20.2496826303275,0.935569689604588
0.0150998171068194,10.7619939547075,19.2928000000002,0.931957679377407,0.0150998171068194,7.84374237291173,20.2496826303275,0.935458635298733
0.015100556109797,10.7447749866881,19.2928000000002,0.932063598983089,0.015100556109797,7.82646074005269,20.2496826303275,0.935346386309673
0.0151012951127747,10.7275540742712,19.2928000000002,0.932168168254008,0.0151012951127747,7.80918119203004,20.2496826303275,0.935232943673153
0.0151020341157524,10.7103312423965,19.2928000000002,0.932271388044978,0.0151020341157524,7.79190375088692,20.2496826303275,0.935118308425784
0.0151027731187301,10.6931065159876,19.2928000000002,0.932373259212025,0.0151027731187301,7.77462843864734,20.2496826303275,0.935002481605039
0.0151035121217078,10.6758799199528,19.2928000000002,0.932473782612385,0.0151035121217078,7.7573552773161,20.2496826303275,0.93488546424925
0.0151042511246855,10.6586514791841,19.2928000000002,0.932572959104497,0.0151042511246855,7.74008428887883,20.2496826303275,0.934767257397608
0.0151049901276632,10.6414212185578,19.2928000000002,0.932670789548005,0.0151049901276632,7.72281549530195,20.2496826303275,0.934647862090158
0.0151057291306409,10.6241891629343,19.2928000000002,0.932767274803757,0.0151057291306409,7.70554891853266,20.2496826303275,0.934527279367801
0.0151064681336185,10.6069553371581,19.2928000000002,0.9328624157338,0.0151064681336185,7.68828458049892,20.2496826303275,0.934405510272287
0.0151072071365962,10.5897197660578,19.2928000000002,0.932956213201377,0.0151072071365962,7.67102250310941,20.2496826303275,0.934282555846218
0.0151079461395739,10.5724824744459,19.2928000000002,0.933048668070929,0.0151079461395739,7.65376270825359,20.2496826303275,0.934158417133041
0.0151086851425516,10.5552434871191,19.2928000000002,0.93313978120809,0.0151086851425516,7.63650521780159,20.2496826303275,0.934033095177052
0.0151094241455293,10.5380028288579,19.2928000000002,0.933229553479686,0.0151094241455293,7.61925005360426,20.2496826303275,0.933906591023388
0.015110163148507,10.5207605244269,19.2928000000002,0.933317985753732,0.015110163148507,7.60199723749313,20.2496826303275,0.933778905718027
0.0151109021514847,10.5035165985747,19.2928000000002,0.933405078899433,0.0151109021514847,7.5847467912804,20.2496826303275,0.933650040307788
0.0151116411544624,10.4862710760336,19.2928000000002,0.933490833787176,0.0151116411544624,7.56749873675891,20.2496826303275,0.933519995840327
0.01511238015744,10.4690239815201,19.2928000000002,0.933575251288534,0.01511238015744,7.55025309570216,20.2496826303275,0.933388773364133
0.0151131617383531,10.4690239815201,19.2928000000002,0.935189698437634,0.0151131617383531,7.55025309570216,20.2496826303275,0.935003366203877
0.0151139433192661,10.4690239815201,19.2928000000002,0.936802884258636,0.0151139433192661,7.55025309570216,20.2496826303275,0.9366166976017
0.0151147249001792,10.4690239815201,19.2928000000002,0.938414809736986,0.0151147249001792,7.55025309570216,20.2496826303275,0.938228768543134
0.0151155064810922,10.4690239815201,19.2928000000002,0.940025475857357,0.0151155064810922,7.55025309570216,20.2496826303275,0.939839580012943
0.0151162880620052,10.4690239815201,19.2928000000002,0.941634883603656,0.0151162880620052,7.55025309570216,20.2496826303275,0.941449132995122
0.0151170696429183,10.4690239815201,19.2928000000002,0.94324303395902,0.0151170696429183,7.55025309570216,20.2496826303275,0.943057428472896
0.0151178512238313,10.4690239815201,19.2928000000002,0.944849927905817,0.0151178512238313,7.55025309570216,20.2496826303275,0.944664467428723
0.0151186328047444,10.4690239815201,19.2928000000002,0.946455566425649,0.0151186328047444,7.55025309570216,20.2496826303275,0.946270250844293
0.0151194143856574,10.4690239815201,19.2928000000002,0.94805995049935,0.0151194143856574,7.55025309570216,20.2496826303275,0.947874779700528
0.0151201959665704,10.4690239815201,19.2928000000002,0.949663081106988,0.0151201959665704,7.55025309570216,20.2496826303275,0.949478054977585
0.0151209775474835,10.4690239815201,19.2928000000002,0.951264959227866,0.0151209775474835,7.55025309570216,20.2496826303275,0.951080077654856
0.0151217591283965,10.4690239815201,19.2928000000002,0.95286558584052,0.0151217591283965,7.55025309570216,20.2496826303275,0.952680848710965
0.0151225407093095,10.4690239815201,19.2928000000002,0.954464961922725,0.0151225407093095,7.55025309570216,20.2496826303275,0.954280369123773
0.0151233222902226,10.4690239815201,19.2928000000002,0.956063088451487,0.0151233222902226,7.55025309570216,20.2496826303275,0.955878639870378
0.0151241038711356,10.4690239815201,19.2928000000002,0.957659966403054,0.0151241038711356,7.55025309570216,20.2496826303275,0.957475661927113
0.0151248854520487,10.4690239815201,19.2928000000002,0.959255596752908,0.0151248854520487,7.55025309570216,20.2496826303275,0.95907143626955
0.0151256670329617,10.4690239815201,19.2928000000002,0.96084998047577,0.0151256670329617,7.55025309570216,20.2496826303275,0.960665963872496
0.0151264486138747,10.4690239815201,19.2928000000002,0.962443118545598,0.0151264486138747,7.55025309570216,20.2496826303275,0.962259245709999
0.0151272301947878,10.4690239815201,19.2928000000002,0.964035011935592,0.0151272301947878,7.55025309570216,20.2496826303275,0.963851282755345
0.0151280117757008,10.4690239815201,19.2928000000002,0.965625661618189,0.0151280117757008,7.55025309570216,20.2496826303275,0.965442075981059
0.0151287933566139,10.4690239815201,19.2928000000002,0.967215068565067,0.0151287933566139,7.55025309570216,20.2496826303275,0.967031626358909
0.0151295749375269,10.4690239815201,19.2928000000002,0.968803233747145,0.0151295749375269,7.55025309570216,20.2496826303275,0.968619934859899
0.0151303565184399,10.4690239815201,19.2928000000002,0.970390158134584,0.0151303565184399,7.55025309570216,20.2496826303275,0.970207002454279
0.015131138099353,10.4690239815201,19.2928000000002,0.971975842696786,0.015131138099353,7.55025309570216,20.2496826303275,0.971792830111537
0.015131919680266,10.4690239815201,19.2928000000002,0.973560288402397,0.015131919680266,7.55025309570216,20.2496826303275,0.973377418800408
0.015132701261179,10.4690239815201,19.2928000000002,0.975143496219305,0.015132701261179,7.55025309570216,20.2496826303275,0.974960769488866
0.0151334828420921,10.4690239815201,19.2928000000002,0.976725467114642,0.0151334828420921,7.55025309570216,20.2496826303275,0.976542883144132
0.0151342644230051,10.4690239815201,19.2928000000002,0.978306202054784,0.0151342644230051,7.55025309570216,20.2496826303275,0.978123760732668
0.0151350460039182,10.4690239815201,19.2928000000002,0.979885702005354,0.0151350460039182,7.55025309570216,20.2496826303275,0.979703403220183
0.0151358275848312,10.4690239815201,19.2928000000002,0.981463967931218,0.0151358275848312,7.55025309570216,20.2496826303275,0.981281811571633
0.0151365666653368,10.4508890168015,19.2928000000002,0.98151164434172,0.0151365666653368,7.53212348789026,20.2496826303275,0.98111398176563
0.0151373057458425,10.4327531838703,19.2928000000002,0.981557945671594,0.0151373057458425,7.51399699230128,20.2496826303275,0.980944936639445
0.0151380448263481,10.4146165081253,19.2928000000002,0.981602872873552,0.0151380448263481,7.4958736313803,20.2496826303275,0.980774677321727
0.0151387839068537,10.3964790149473,19.2928000000002,0.981646426901481,0.0151387839068537,7.4777534275515,20.2496826303275,0.980603204941951
0.0151395229873593,10.3783407296997,19.2928000000002,0.981688608710438,0.0151395229873593,7.45963640321821,20.2496826303275,0.980430520630411
0.015140262067865,10.3602016777282,19.2928000000002,0.981729419256644,0.015140262067865,7.44152258076286,20.2496826303275,0.980256625518223
0.0151410011483706,10.3420618843608,19.2928000000002,0.98176885949749,0.0151410011483706,7.42341198254697,20.2496826303275,0.980081520737318
0.0151417402288762,10.3239213749078,19.2928000000002,0.981806930391526,0.0151417402288762,7.40530463091115,20.2496826303275,0.979905207420444
0.0151424793093818,10.3057801746616,19.2928000000002,0.981843632898468,0.0151424793093818,7.38720054817505,20.2496826303275,0.97972768670116
0.0151432183898875,10.2876383088973,19.2928000000002,0.981878967979185,0.0151432183898875,7.36909975663738,20.2496826303275,0.979548959713838
0.0151439574703931,10.2694958028718,19.2928000000002,0.981912936595709,0.0151439574703931,7.3510022785759,20.2496826303275,0.979369027593655
0.0151446965508987,10.2513526818244,19.2928000000002,0.981945539711221,0.0151446965508987,7.33290813624736,20.2496826303275,0.979187891476598
0.0151454356314043,10.2332089709766,19.2928000000002,0.981976778290059,0.0151454356314043,7.31481735188752,20.2496826303275,0.979005552499457
0.01514617471191,10.215064695532,19.2928000000002,0.982006653297708,0.01514617471191,7.29672994771114,20.2496826303275,0.978822011799824
0.0151469137924156,10.1969198806765,19.2928000000002,0.982035165700802,0.0151469137924156,7.27864594591195,20.2496826303275,0.97863727051609
0.0151476528729212,10.1787745515779,19.2928000000002,0.982062316467122,0.0151476528729212,7.26056536866262,20.2496826303275,0.978451329787447
0.0151483919534269,10.1606287333863,19.2928000000002,0.982088106565592,0.0151483919534269,7.24248823811479,20.2496826303275,0.978264190753878
0.0151491310339325,10.1424824512338,19.2928000000002,0.982112536966278,0.0151491310339325,7.22441457639902,20.2496826303275,0.978075854556165
0.0151498701144381,10.1243357302345,19.2928000000002,0.982135608640384,0.0151498701144381,7.20634440562477,20.2496826303275,0.977886322335877
0.0151506091949437,10.1061885954848,19.2928000000002,0.982157322560253,0.0151506091949437,7.18827774788042,20.2496826303275,0.977695595235374
0.0151513482754494,10.0880410720628,19.2928000000002,0.982177679699361,0.0151513482754494,7.17021462523323,20.2496826303275,0.977503674397804
0.015152087355955,10.0698931850288,19.2928000000002,0.982196681032321,0.015152087355955,7.15215505972932,20.2496826303275,0.977310560967098
0.0151528264364606,10.0517449594251,19.2928000000002,0.982214327534872,0.0151528264364606,7.13409907339368,20.2496826303275,0.977116256087971
0.0151535655169662,10.0335964202758,19.2928000000002,0.982230620183884,0.0151535655169662,7.11604668823012,20.2496826303275,0.976920760905919
0.0151543045974719,10.0154475925871,19.2928000000002,0.982245559957353,0.0151543045974719,7.09799792622132,20.2496826303275,0.976724076567217
0.0151550436779775,9.99729850134699,19.2928000000002,0.9822591478344,0.0151550436779775,7.07995280932873,20.2496826303275,0.976526204218914
0.0151557827584831,9.97914917152549,19.2928000000002,0.982271384795267,0.0151557827584831,7.06191135949262,20.2496826303275,0.976327145008837
0.0151565218389887,9.9609996280744,19.2928000000002,0.982282271821316,0.0151565218389887,7.04387359863204,20.2496826303275,0.976126900085581
0.0151572609194944,9.9428498959274,19.2928000000002,0.982291809895028,0.0151572609194944,7.0258395486448,20.2496826303275,0.975925470598515
0.015158,9.92470000000003,19.2928000000002,0.982299999999997,0.015158,7.00780923140749,20.2496826303275,0.975722857697772
0.0151601296394502,9.92470000000003,19.2928000000002,0.980210281131736,0.0151601296394502,7.00780923140749,20.2496826303275,0.973647130866941
0.0151622592789004,9.92470000000003,19.2928000000002,0.97812500787576,0.0151622592789004,7.00780923140749,20.2496826303275,0.971575819882108
0.0151643889183506,9.92470000000003,19.2928000000002,0.976044170774593,0.0151643889183506,7.00780923140749,20.2496826303275,0.96950891534912
0.0151665185578008,9.92470000000003,19.2928000000002,0.973967760390876,0.0151665185578008,7.00780923140749,20.2496826303275,0.967446407893808
0.015168648197251,9.92470000000003,19.2928000000002,0.97189576730733,0.015168648197251,7.00780923140749,20.2496826303275,0.965388288161947
0.0151707778367012,9.92470000000003,19.2928000000002,0.969828182126708,0.0151707778367012,7.00780923140749,20.2496826303275,0.96333454681921
0.0151729074761514,9.92470000000003,19.2928000000002,0.967764995471753,0.0151729074761514,7.00780923140749,20.2496826303275,0.961285174551128
0.0151750371156016,9.92470000000003,19.2928000000002,0.96570619798516,0.0151750371156016,7.00780923140749,20.2496826303275,0.95924016206305
0.0151771667550518,9.92470000000003,19.2928000000002,0.963651780329528,0.0151771667550518,7.00780923140749,20.2496826303275,0.957199500080094
0.015179296394502,9.92470000000003,19.2928000000002,0.961601733187323,0.015179296394502,7.00780923140749,20.2496826303275,0.955163179347112
0.0151814260339522,9.92470000000003,19.2928000000002,0.959556047260829,0.0151814260339522,7.00780923140749,20.2496826303275,0.953131190628645
0.0151835556734024,9.92470000000003,19.2928000000002,0.957514713272113,0.0151835556734024,7.00780923140749,20.2496826303275,0.95110352470888
0.0151856853128527,9.92470000000003,19.2928000000002,0.955477721962979,0.0151856853128527,7.00780923140749,20.2496826303275,0.94908017239161
0.0151878149523029,9.92470000000003,19.2928000000002,0.953445064094925,0.0151878149523029,7.00780923140749,20.2496826303275,0.947061124500192
0.0151899445917531,9.92470000000003,19.2928000000002,0.951416730449104,0.0151899445917531,7.00780923140749,20.2496826303275,0.945046371877506
0.0151920742312033,9.92470000000003,19.2928000000002,0.94939271182628,0.0151920742312033,7.00780923140749,20.2496826303275,0.94303590538591
0.0151942038706535,9.92470000000003,19.2928000000002,0.94737299904679,0.0151942038706535,7.00780923140749,20.2496826303275,0.941029715907204
0.0151963335101037,9.92470000000003,19.2928000000002,0.945357582950496,0.0151963335101037,7.00780923140749,20.2496826303275,0.939027794342584
0.0151984631495539,9.92470000000003,19.2928000000002,0.943346454396749,0.0151984631495539,7.00780923140749,20.2496826303275,0.937030131612603
0.0152005927890041,9.92470000000003,19.2928000000002,0.941339604264344,0.0152005927890041,7.00780923140749,20.2496826303275,0.935036718657131
0.0152027224284543,9.92470000000003,19.2928000000002,0.939337023451484,0.0152027224284543,7.00780923140749,20.2496826303275,0.93304754643531
0.0152048520679045,9.92470000000003,19.2928000000002,0.93733870287573,0.0152048520679045,7.00780923140749,20.2496826303275,0.931062605925515
0.0152069817073547,9.92470000000003,19.2928000000002,0.935344633473967,0.0152069817073547,7.00780923140749,20.2496826303275,0.929081888125316
0.0152091113468049,9.92470000000003,19.2928000000002,0.933354806202362,0.0152091113468049,7.00780923140749,20.2496826303275,0.927105384051433
0.0152112409862551,9.92470000000003,19.2928000000002,0.931369212036319,0.0152112409862551,7.00780923140749,20.2496826303275,0.925133084739696
0.0152133706257053,9.92470000000003,19.2928000000002,0.929387841970443,0.0152133706257053,7.00780923140749,20.2496826303275,0.923164981245007
0.0152155002651555,9.92470000000003,19.2928000000002,0.927410687018495,0.0152155002651555,7.00780923140749,20.2496826303275,0.921201064641295
0.0152176299046057,9.92470000000003,19.2928000000002,0.925437738213354,0.0152176299046057,7.00780923140749,20.2496826303275,0.919241326021481
0.0152197595440559,9.92470000000003,19.2928000000002,0.923468986606975,0.0152197595440559,7.00780923140749,20.2496826303275,0.917285756497432
0.0152218891835061,9.92470000000003,19.2928000000002,0.92150442327035,0.0152218891835061,7.00780923140749,20.2496826303275,0.915334347199926
0.0152226781034853,9.92470000000003,19.3109759871308,0.92162137923045,0.0152226781034853,7.00780923140749,20.2677362288201,0.915380713141653
0.0152234670234645,9.92470000000003,19.3291542659363,0.921736809493016,0.0152234670234645,7.00780923140749,20.2857907273853,0.915425618760324
0.0152242559434437,9.92470000000003,19.3473348063355,0.92185071508169,0.0152242559434437,7.00780923140749,20.3038460972319,0.915469065137718
0.0152250448634229,9.92470000000003,19.3655175782675,0.921963097021677,0.0152250448634229,7.00780923140749,20.32190230959,0.915511053357029
0.0152258337834021,9.92470000000003,19.3837025516914,0.922073956339745,0.0152258337834021,7.00780923140749,20.339959335711,0.915551584502868
0.0152266227033813,9.92470000000003,19.4018896965866,0.922183294064218,0.0152266227033813,7.00780923140749,20.3580171468678,0.915590659661254
0.0152274116233605,9.92470000000003,19.4200789829531,0.922291111224979,0.0152274116233605,7.00780923140749,20.3760757143546,0.915628279919615
0.0152282005433397,9.92470000000003,19.4382703808107,0.92239740885346,0.0152282005433397,7.00780923140749,20.3941350094873,0.915664446366785
0.0152289894633189,9.92470000000003,19.4564638602001,0.922502187982647,0.0152289894633189,7.00780923140749,20.4121950036029,0.915699160092999
0.0152297783832981,9.92470000000003,19.474659391182,0.922605449647071,0.0152297783832981,7.00780923140749,20.4302556680603,0.915732422189894
0.0152305673032773,9.92470000000003,19.4928569438377,0.922707194882808,0.0152305673032773,7.00780923140749,20.4483169742397,0.915764233750503
0.0152313562232565,9.92470000000003,19.5110564882688,0.922807424727474,0.0152313562232565,7.00780923140749,20.4663788935431,0.915794595869251
0.0152321451432357,9.92470000000003,19.5292579945977,0.922906140220226,0.0152321451432357,7.00780923140749,20.4844413973939,0.915823509641959
0.0152329340632149,9.92470000000003,19.5474614329669,0.923003342401756,0.0152329340632149,7.00780923140749,20.5025044572371,0.915850976165831
0.0152337229831941,9.92470000000003,19.5656667735398,0.923099032314288,0.0152337229831941,7.00780923140749,20.5205680445396,0.915876996539462
0.0152345119031733,9.92470000000003,19.5838739865001,0.923193211001579,0.0152345119031733,7.00780923140749,20.5386321307897,0.915901571862827
0.0152353008231525,9.92470000000003,19.6020830420522,0.92328587950891,0.0152353008231525,7.00780923140749,20.5566966874975,0.91592470323728
0.0152360897431316,9.92470000000003,19.6202939104213,0.923377038883089,0.0152360897431316,7.00780923140749,20.5747616861951,0.915946391765555
0.0152368786631108,9.92470000000003,19.6385065618529,0.923466690172445,0.0152368786631108,7.00780923140749,20.5928270984359,0.915966638551761
0.01523766758309,9.92470000000003,19.6567209666135,0.923554834426826,0.01523766758309,7.00780923140749,20.6108928957954,0.915985444701375
0.0152384565030692,9.92470000000003,19.6749370949901,0.923641472697595,0.0152384565030692,7.00780923140749,20.6289590498708,0.916002811321246
0.0152392454230484,9.92470000000003,19.6931549172908,0.92372660603763,0.0152392454230484,7.00780923140749,20.6470255322812,0.916018739519589
0.0152400343430276,9.92470000000003,19.7113744038441,0.923810235501319,0.0152400343430276,7.00780923140749,20.6650923146677,0.916033230405981
0.0152408232630068,9.92470000000003,19.7295955249994,0.923892362144556,0.0152408232630068,7.00780923140749,20.6831593686929,0.916046285091361
0.015241612182986,9.92470000000003,19.7478182511271,0.923972987024741,0.015241612182986,7.00780923140749,20.7012266660418,0.916057904688024
0.0152424011029652,9.92470000000003,19.7660425526183,0.924052111200777,0.0152424011029652,7.00780923140749,20.7192941784209,0.916068090309621
0.0152431900229444,9.92470000000003,19.7842683998851,0.924129735733065,0.0152431900229444,7.00780923140749,20.7373618775591,0.916076843071155
0.0152439789429236,9.92470000000003,19.8024957633606,0.924205861683501,0.0152439789429236,7.00780923140749,20.755429735207,0.916084164088979
0.0152447678629028,9.92470000000003,19.8207246134986,0.924280490115477,0.0152447678629028,7.00780923140749,20.7734977231374,0.916090054480791
0.015245556782882,9.92470000000003,19.838954920774,0.924353622093873,0.015245556782882,7.00780923140749,20.7915658131451,0.916094515365634
0.0152462901162153,9.94165375884713,19.838954920774,0.925147038857724,0.0152462901162153,7.02461358915716,20.7915658131451,0.917107818999088
0.0152470234495487,9.95862204693884,19.838954920774,0.925938630643198,0.0152470234495487,7.04143650603245,20.7915658131451,0.918119147267225
0.015247756782882,9.97560483081974,19.838954920774,0.92672839772426,0.015247756782882,7.05827794581915,20.7915658131451,0.919128500258941
0.0152484901162153,9.99260207703944,19.838954920774,0.927516340377129,0.0152484901162153,7.0751378723047,20.7915658131451,0.920135878065718
0.0152492234495487,10.0096137521527,19.838954920774,0.928302458880272,0.0152492234495487,7.09201624927823,20.7915658131451,0.921141280781628
0.015249956782882,10.0266398227192,19.838954920774,0.929086753514402,0.015249956782882,7.10891304053062,20.7915658131451,0.922144708503327
0.0152506901162153,10.043680255304,19.838954920774,0.929869224562479,0.0152506901162153,7.12582820985455,20.7915658131451,0.923146161330056
0.0152514234495487,10.0607350164774,19.838954920774,0.930649872309707,0.0152514234495487,7.14276172104454,20.7915658131451,0.924145639363635
0.015252156782882,10.0778040728148,19.838954920774,0.93142869704353,0.015252156782882,7.15971353789701,20.7915658131451,0.925143142708466
0.0152528901162153,10.0948873908968,19.838954920774,0.932205699053631,0.0152528901162153,7.17668362421029,20.7915658131451,0.926138671471526
0.0152536234495487,10.1119849373096,19.838954920774,0.932980878631932,0.0152536234495487,7.19367194378474,20.7915658131451,0.92713222576237
0.015254356782882,10.1290966786447,19.838954920774,0.93375423607259,0.015254356782882,7.21067846042271,20.7915658131451,0.928123805693124
0.0152550901162153,10.1462225814988,19.838954920774,0.934525771671993,0.0152550901162153,7.22770313792866,20.7915658131451,0.929113411378486
0.0152558234495487,10.1633626124744,19.838954920774,0.935295485728763,0.0152558234495487,7.24474594010914,20.7915658131451,0.930101042935723
0.015256556782882,10.1805167381791,19.838954920774,0.936063378543749,0.015256556782882,7.26180683077292,20.7915658131451,0.93108670048467
0.0152572901162153,10.1976849252263,19.838954920774,0.936829450420029,0.0152572901162153,7.27888577373094,20.7915658131451,0.932070384147726
0.0152580234495487,10.214867140235,19.838954920774,0.937593701662905,0.0152580234495487,7.29598273279646,20.7915658131451,0.933052094049854
0.015258756782882,10.2320633498298,19.838954920774,0.938356132579901,0.015258756782882,7.31309767178501,20.7915658131451,0.934031830318577
0.0152594901162153,10.2492735206407,19.838954920774,0.939116743480765,0.0152594901162153,7.33023055451451,20.7915658131451,0.935009593083979
0.0152602234495487,10.2664976193036,19.838954920774,0.93987553467746,0.0152602234495487,7.34738134480527,20.7915658131451,0.935985382478698
0.015260956782882,10.2837356124603,19.838954920774,0.94063250648417,0.015260956782882,7.36455000648006,20.7915658131451,0.936959198637929
0.0152616901162153,10.3009874667582,19.838954920774,0.94138765921729,0.0152616901162153,7.38173650336417,20.7915658131451,0.937931041699419
0.0152624234495487,10.3182531488504,19.838954920774,0.942140993195432,0.0152624234495487,7.39894079928542,20.7915658131451,0.938900911803467
0.015263156782882,10.335532625396,19.838954920774,0.942892508739414,0.015263156782882,7.41616285807421,20.7915658131451,0.939868809092919
