cycle,conditioned_error,conservative_error,open_loop_error,beta,maximum_raw_offset_us,maximum_applied_offset_us,minimum_raw_dwell_us,minimum_applied_dwell_us,minimum_conservative_dwell_us,conditioned_vc1_v,conditioned_vc2_v,conditioned_il_a,conservative_vc1_v,conservative_vc2_v,conservative_il_a,open_vc1_v,open_vc2_v,open_il_a,raw_offset_1_us,applied_offset_1_us,raw_offset_2_us,applied_offset_2_us,raw_offset_3_us,applied_offset_3_us,raw_offset_4_us,applied_offset_4_us,raw_offset_5_us,applied_offset_5_us,raw_offset_6_us,applied_offset_6_us,raw_offset_7_us,applied_offset_7_us,raw_offset_8_us,applied_offset_8_us,raw_dwell_1_us,applied_dwell_1_us,raw_dwell_2_us,applied_dwell_2_us,raw_dwell_3_us,applied_dwell_3_us,raw_dwell_4_us,applied_dwell_4_us,raw_dwell_5_us,applied_dwell_5_us,raw_dwell_6_us,applied_dwell_6_us,raw_dwell_7_us,applied_dwell_7_us,raw_dwell_8_us,applied_dwell_8_us,raw_dwell_9_us,applied_dwell_9_us
39,3.93606264657286e-11,0.000218564318550324,0.294620814250814,1,4.94860172395988e-09,4.94860172395988e-09,21.9999999997236,21.9999999997236,22.0039375895264,9.92470000009427,19.2928000007442,0.982299999991295,9.92322645495435,19.2960284199941,0.982300521710999,7.02514396332929,20.3289866151688,0.975745204942971,4.94860172395988e-09,4.94860172395988e-09,-3.53057804922486e-09,-3.53057804922486e-09,-3.80699985594709e-09,-3.80699985594709e-09,-1.14163323868813e-09,-1.14163323868813e-09,3.79240144878639e-09,3.79240144878639e-09,-3.78981575937978e-09,-3.78981575937978e-09,1.16638028106216e-09,1.16638028106216e-09,-1.27255698523366e-09,-1.27255698523366e-09,63.8891835110676,63.8891835110676,23.6675993673998,23.6675993673998,21.9999999997236,21.9999999997236,22.9812769721664,22.9812769721664,22.0000000049341,22.0000000049341,63.6720082503427,63.6720082503427,22.1700893355812,22.1700893355812,23.4474273887131,23.4474273887131,22.1724151700716,22.1724151700716
40,2.23621003554237e-11,0.000187478296635932,0.294700202312425,1,2.81149024096389e-09,2.81149024096389e-09,21.999999999843,21.999999999843,22.0032233787897,9.92470000005356,19.2928000004228,0.982299999995055,9.92353186795899,19.2957326060393,0.982298469770158,7.02383371917162,20.323334054177,0.975745889956107,2.81149024096389e-09,2.81149024096389e-09,-2.0058397339649e-09,-2.0058397339649e-09,-2.16287385007415e-09,-2.16287385007415e-09,-6.48635827153325e-10,-6.48635827153325e-10,2.15459025621214e-09,2.15459025621214e-09,-2.15310921110564e-09,-2.15310921110564e-09,6.62687547605837e-10,6.62687547605837e-10,-7.23010795108588e-10,-7.23010795108588e-10,63.8891835089305,63.8891835089305,23.6675993710617,23.6675993710617,21.999999999843,21.999999999843,22.9812769710152,22.9812769710152,22.0000000028032,22.0000000028032,63.6720082536173,63.6720082536173,22.1700893334408,22.1700893334408,23.4474273897663,23.4474273897663,22.172415169522,22.172415169522
41,1.27041749990987e-11,0.000162389748230572,0.294778789044788,1,1.59725792077788e-09,1.59725792077788e-09,21.9999999999108,21.9999999999108,22.0026405957699,9.92470000003043,19.2928000002402,0.982299999997191,9.92377880800239,19.295473914155,0.982296847049823,7.02253476774677,20.317679697117,0.9757457545201,1.59725792077788e-09,1.59725792077788e-09,-1.13953978033481e-09,-1.13953978033481e-09,-1.22874682645095e-09,-1.22874682645095e-09,-3.68523276434687e-10,-3.68523276434687e-10,1.22404654931236e-09,1.22404654931236e-09,-1.2231980981444e-09,-1.2231980981444e-09,3.76502257231629e-10,3.76502257231629e-10,-4.10773167239965e-10,-4.10773167239965e-10,63.8891835077162,63.8891835077162,23.6675993731422,23.6675993731422,21.9999999999108,21.9999999999108,22.9812769703612,22.9812769703612,22.0000000015926,22.0000000015926,63.6720082554777,63.6720082554777,22.1700893322247,22.1700893322247,23.4474273903648,23.4474273903648,22.1724151692098,22.1724151692098
42,7.21701323235672e-12,0.000142100550488953,0.294856578108961,1,9.07382870428388e-10,9.07382870428388e-10,21.9999999999493,21.9999999999493,22.002164943876,9.92470000001729,19.2928000001365,0.982299999998404,9.92397821626006,19.2952464988667,0.982295588989365,7.02124701496632,20.312023504283,0.975745008626337,9.07382870428388e-10,9.07382870428388e-10,-6.47333876764829e-10,-6.47333876764829e-10,-6.98040503954056e-10,-6.98040503954056e-10,-2.09348757807888e-10,-2.09348757807888e-10,6.95340038232369e-10,6.95340038232369e-10,-6.9488775106738e-10,-6.9488775106738e-10,2.13912910718599e-10,2.13912910718599e-10,-2.33382743637603e-10,-2.33382743637603e-10,63.8891835070264,63.8891835070264,23.6675993743243,23.6675993743243,21.9999999999493,21.9999999999493,22.9812769699897,22.9812769699897,22.0000000009047,22.0000000009047,63.6720082565347,63.6720082565347,22.1700893315338,22.1700893315338,23.4474273907047,23.4474273907047,22.1724151690324,22.1724151690324
43,4.09978428321242e-12,0.000125626655578969,0.294933572151187,1,5.15460012672211e-10,5.15460012672211e-10,21.9999999999712,21.9999999999712,22.0017766244496,9.92470000000982,19.2928000000775,0.982299999999094,9.92413900134569,19.2950455380242,0.982294637244623,7.01997039044012,20.3063654510826,0.975743810081327,5.15460012672211e-10,5.15460012672211e-10,-3.67727489666627e-10,-3.67727489666627e-10,-3.96541231611742e-10,-3.96541231611742e-10,-1.18922163478278e-10,-1.18922163478278e-10,3.94998299666575e-10,3.94998299666575e-10,-3.94750188287507e-10,-3.94750188287507e-10,1.21523953002758e-10,1.21523953002758e-10,-1.32584488743807e-10,-1.32584488743807e-10,63.8891835066344,63.8891835066344,23.6675993749958,23.6675993749958,21.9999999999712,21.9999999999712,22.9812769697786,22.9812769697786,22.0000000005139,22.0000000005139,63.6720082571352,63.6720082571352,22.1700893311413,22.1700893311413,23.4474273908979,23.4474273908979,22.1724151689316,22.1724151689316
44,2.32833731727475e-12,0.00011216537830052,0.29500977305368,1,2.92754158588775e-10,2.92754158588775e-10,21.9999999999837,21.9999999999837,22.0014595037808,9.92470000000558,19.292800000044,0.982299999999485,9.92426841596382,19.2948670465071,0.982293940203768,7.018704841577,20.3007055242816,0.975742277475252,2.92754158588775e-10,2.92754158588775e-10,-2.088464022477e-10,-2.088464022477e-10,-2.2518719396742e-10,-2.2518719396742e-10,-6.75705596973424e-11,-6.75705596973424e-11,2.24334077527757e-10,2.24334077527757e-10,-2.24168746899216e-10,-2.24168746899216e-10,6.90265785110412e-11,6.90265785110412e-11,-7.53081144370975e-11,-7.53081144370975e-11,63.8891835064117,63.8891835064117,23.6675993753774,23.6675993753774,21.9999999999837,21.9999999999837,22.9812769696586,22.9812769696586,22.0000000002919,22.0000000002919,63.6720082574765,63.6720082574765,22.1700893309182,22.1700893309182,23.4474273910077,23.4474273910077,22.1724151688743,22.1724151688743
45,1.32199978843093e-12,0.000101068533580017,0.295085182124199,1,1.66227274443281e-10,1.66227274443281e-10,21.9999999999907,21.9999999999907,22.0012004343845,9.92470000000317,19.292800000025,0.982299999999708,9.92437236384439,19.294707724304,0.982293452945309,7.01745032915165,20.295043719181,0.975740499927672,1.66227274443281e-10,1.66227274443281e-10,-1.18573231559276e-10,-1.18573231559276e-10,-1.27861990583244e-10,-1.27861990583244e-10,-3.83672391243613e-11,-3.83672391243613e-11,1.27366683200673e-10,1.27366683200673e-10,-1.2728336166703e-10,-1.2728336166703e-10,3.92054663546652e-11,3.92054663546652e-11,-4.27725312382049e-11,-4.27725312382049e-11,63.8891835062852,63.8891835062852,23.6675993755942,23.6675993755942,21.9999999999907,21.9999999999907,22.9812769695905,22.9812769695905,22.0000000001658,22.0000000001658,63.6720082576703,63.6720082576703,22.1700893307915,22.1700893307915,23.4474273910701,23.4474273910701,22.1724151688418,22.1724151688418
46,7.50468677802199e-13,9.18191576416676e-05,0.295159800239185,1,9.4371757415842e-11,9.4371757415842e-11,21.9999999999947,21.9999999999947,22.000988701976,9.9247000000018,19.2928000000142,0.982299999999834,9.92445564985249,19.2945648325919,0.982293136868757,7.01620682397308,20.2893800374965,0.975738544411304,9.4371757415842e-11,9.4371757415842e-11,-6.72937283269369e-11,-6.72937283269369e-11,-7.25957604051744e-11,-7.25957604051744e-11,-2.17765480364159e-11,-2.17765480364159e-11,7.22849787727284e-11,7.22849787727284e-11,-7.22667392120802e-11,-7.22667392120802e-11,2.22830053359165e-11,2.22830053359165e-11,-2.43090321269568e-11,-2.43090321269568e-11,63.8891835062134,63.8891835062134,23.6675993757174,23.6675993757174,21.9999999999947,21.9999999999947,22.9812769695518,22.9812769695518,22.0000000000941,22.0000000000941,63.6720082577804,63.6720082577804,22.1700893307195,22.1700893307195,23.4474273911055,23.4474273911055,22.1724151688233,22.1724151688233
47,4.25594385791752e-13,8.40104595925958e-05,0.295233627951733,1,5.35259505094157e-11,5.35259505094157e-11,21.999999999997,21.999999999997,22.0008155748703,9.92470000000102,19.292800000008,0.982299999999906,9.92452218378484,19.2944360926257,0.98229295915077,7.01497430438105,20.2837144857642,0.975736461255757,5.35259505094157e-11,5.35259505094157e-11,-3.81531379916702e-11,-3.81531379916702e-11,-4.11740810752581e-11,-4.11740810752581e-11,-1.23520867987583e-11,-1.23520867987583e-11,4.09833622187252e-11,4.09833622187252e-11,-4.09869780345011e-11,-4.09869780345011e-11,1.26546048275361e-11,1.26546048275361e-11,-1.38042373904589e-11,-1.38042373904589e-11,63.8891835061725,63.8891835061725,23.6675993757873,23.6675993757873,21.999999999997,21.999999999997,22.9812769695298,22.9812769695298,22.0000000000534,22.0000000000534,63.672008257843,63.672008257843,22.1700893306786,22.1700893306786,23.4474273911255,23.4474273911255,22.1724151688128,22.1724151688128
48,2.41062590093424e-13,7.73265209943926e-05,0.295306665572976,1,3.03185523645962e-11,3.03185523645962e-11,21.9999999999983,21.9999999999983,22.0006739368366,9.92470000000058,19.2928000000046,0.982299999999947,9.92457514642213,19.2943196032135,0.982292892125941,7.01375275436469,20.2780470741429,0.975734288283524,3.03185523645962e-11,3.03185523645962e-11,-2.16127226676916e-11,-2.16127226676916e-11,-2.33191536605475e-11,-2.33191536605475e-11,-6.99972535518074e-12,-6.99972535518074e-12,2.32158637970491e-11,2.32158637970491e-11,-2.32131055939921e-11,-2.32131055939921e-11,7.16639507405521e-12,7.16639507405521e-12,-7.81747393728693e-12,-7.81747393728693e-12,63.8891835061493,63.8891835061493,23.6675993758271,23.6675993758271,21.9999999999983,21.9999999999983,22.9812769695173,22.9812769695173,22.0000000000302,22.0000000000302,63.6720082578785,63.6720082578785,22.1700893306554,22.1700893306554,23.4474273911371,23.4474273911371,22.1724151688068,22.1724151688068
49,1.36490000471823e-13,7.15248281611184e-05,0.295378913233398,1,1.71918881651488e-11,1.71918881651488e-11,21.999999999999,21.999999999999,22.0005579879538,9.92470000000033,19.2928000000026,0.98229999999997,9.92461712482185,19.294213773338,0.982292912654658,7.01254216214862,20.2723778155138,0.975732053918125,1.71918881651488e-11,1.71918881651488e-11,-1.22306547380448e-11,-1.22306547380448e-11,-1.31953196374101e-11,-1.31953196374101e-11,-3.99822315956048e-12,-3.99822315956048e-12,1.31379683173905e-11,1.31379683173905e-11,-1.31332942334144e-11,-1.31332942334144e-11,4.09416869408499e-12,4.09416869408499e-12,-4.46384054065068e-12,-4.46384054065068e-12,63.8891835061362,63.8891835061362,23.6675993758496,23.6675993758496,21.999999999999,21.999999999999,22.9812769695102,22.9812769695102,22.0000000000172,22.0000000000172,63.6720082578987,63.6720082578987,22.1700893306422,22.1700893306422,23.4474273911435,23.4474273911435,22.1724151688035,22.1724151688035
50,7.66783551353804e-14,6.64209183916025e-05,0.295450370929007,1,9.67321303631487e-12,9.67321303631487e-12,21.9999999999995,21.9999999999995,22.0004630008723,9.92470000000018,19.2928000000015,0.982299999999984,9.92465022254529,19.2941172671204,0.982293001515602,7.01134251913048,20.266706724804,0.975729779519844,9.67321303631487e-12,9.67321303631487e-12,-6.87781998513956e-12,-6.87781998513956e-12,-7.39833231963108e-12,-7.39833231963108e-12,-2.27740677930229e-12,-2.27740677930229e-12,7.38762331887488e-12,7.38762331887488e-12,-7.36223959083348e-12,-7.36223959083348e-12,2.31132286816005e-12,2.31132286816005e-12,-2.51908924918067e-12,-2.51908924918067e-12,63.8891835061287,63.8891835061287,23.6675993758625,23.6675993758625,21.9999999999995,21.9999999999995,22.9812769695061,22.9812769695061,22.0000000000097,22.0000000000097,63.6720082579102,63.6720082579102,22.1700893306347,22.1700893306347,23.4474273911472,23.4474273911472,22.1724151688015,22.1724151688015
51,4.29821693324751e-14,6.18753480654539e-05,0.295521038556096,1,5.42252166062966e-12,5.42252166062966e-12,21.9999999999997,21.9999999999997,22.0003851222207,9.9247000000001,19.2928000000008,0.982299999999991,9.92467614945856,19.2940289588478,0.982293142843833,7.01015381908247,20.2610338184782,0.975727481141006,5.42252166062966e-12,5.42252166062966e-12,-3.84375611083328e-12,-3.84375611083328e-12,-4.15744412795623e-12,-4.15744412795623e-12,-1.26573637247628e-12,-1.26573637247628e-12,4.12917358873667e-12,4.12917358873667e-12,-4.13726677954584e-12,-4.13726677954584e-12,1.30713484512239e-12,1.30713484512239e-12,-1.42416418979657e-12,-1.42416418979657e-12,63.8891835061244,63.8891835061244,23.6675993758697,23.6675993758697,21.9999999999997,21.9999999999997,22.9812769695039,22.9812769695039,22.0000000000054,22.0000000000054,63.6720082579167,63.6720082579167,22.1700893306304,22.1700893306304,23.4474273911493,23.4474273911493,22.1724151688004,22.1724151688004
52,2.40729123619143e-14,5.77830035925697e-05,0.295590915937406,1,3.04385590240106e-12,3.04385590240106e-12,21.9999999999998,21.9999999999998,22.0003212107947,9.92470000000006,19.2928000000005,0.982299999999995,9.92469629488985,19.2939478962037,0.982293323624537,7.00897605755135,20.2553591141565,0.975725170845045,3.04385590240106e-12,3.04385590240106e-12,-2.13345693893586e-12,-2.13345693893586e-12,-2.34065445778574e-12,-2.34065445778574e-12,-7.02885993110555e-13,-7.02885993110555e-13,2.29264671019683e-12,2.29264671019683e-12,-2.32886875724687e-12,-2.32886875724687e-12,7.59193971028535e-13,7.59193971028535e-13,-8.25843832936682e-13,-8.25843832936682e-13,63.889183506122,63.889183506122,23.6675993758738,23.6675993758738,21.9999999999998,21.9999999999998,22.9812769695026,22.9812769695026,22.000000000003,22.000000000003,63.6720082579203,63.6720082579203,22.1700893306281,22.1700893306281,23.4474273911504,23.4474273911504,22.1724151687998,22.1724151687998
53,1.31570375480843e-14,5.40645960030186e-05,0.295660002841815,1,1.6641390302291e-12,1.6641390302291e-12,21.9999999999999,21.9999999999999,22.0002687057173,9.92470000000003,19.2928000000002,0.982299999999997,9.92471178722477,19.293873270188,0.98229353324556,7.00780923140749,20.2496826303275,0.975722857697772,1.6641390302291e-12,1.6641390302291e-12,-1.16720302959578e-12,-1.16720302959578e-12,-1.27802554691454e-12,-1.27802554691454e-12,-3.86053023001019e-13,-3.86053023001019e-13,1.25424081145814e-12,1.25424081145814e-12,-1.27153855379078e-12,-1.27153855379078e-12,4.14415253567003e-13,4.14415253567003e-13,-4.50802193212984e-13,-4.50802193212984e-13,63.8891835061207,63.8891835061207,23.6675993758762,23.6675993758762,21.9999999999999,21.9999999999999,22.9812769695019,22.9812769695019,22.0000000000016,22.0000000000016,63.6720082579224,63.6720082579224,22.1700893306267,22.1700893306267,23.4474273911512,23.4474273911512,22.1724151687994,22.1724151687994
54,6.86602706781787e-15,5.06600627480817e-05,0.295728298999146,1,8.90017046902372e-13,8.90017046902372e-13,22,22,22.0002255190167,9.92470000000002,19.2928000000001,0.982299999999999,9.92472354245153,19.2938043904939,0.982293763107594,7.0066533385061,20.2440043861321,0.975720548512294,8.90017046902372e-13,8.90017046902372e-13,-6.02955644091537e-13,-6.02955644091537e-13,-6.5408184335078e-13,-6.5408184335078e-13,-2.37521014802601e-13,-2.37521014802601e-13,6.47896959974071e-13,6.47896959974071e-13,-6.48749995528779e-13,-6.48749995528779e-13,2.48721088438123e-13,2.48721088438123e-13,-2.68518845944601e-13,-2.68518845944601e-13,63.8891835061199,63.8891835061199,23.6675993758775,23.6675993758775,22,22,22.9812769695014,22.9812769695014,22.0000000000009,22.0000000000009,63.6720082579237,63.6720082579237,22.1700893306259,22.1700893306259,23.4474273911515,23.4474273911515,22.1724151687993,22.1724151687993
55,3.38681717841092e-15,4.75235526406177e-05,0.295795804111316,1,4.39927456735875e-13,4.39927456735875e-13,22,22,22.0001899481004,9.92470000000001,19.2928000000001,0.9823,9.92473230370272,19.2937406653358,0.982294006288416,7.00550837743249,20.2383244012015,0.975718248408818,4.39927456735875e-13,4.39927456735875e-13,-2.85315558613604e-13,-2.85315558613604e-13,-3.28273405208838e-13,-3.28273405208838e-13,-1.11994896615685e-13,-1.11994896615685e-13,3.07016529438817e-13,3.07016529438817e-13,-3.25450411579979e-13,-3.25450411579979e-13,1.36155580110501e-13,1.36155580110501e-13,-1.46463668187185e-13,-1.46463668187185e-13,63.8891835061194,63.8891835061194,23.6675993758783,23.6675993758783,22,22,22.9812769695012,22.9812769695012,22.0000000000004,22.0000000000004,63.6720082579243,63.6720082579243,22.1700893306255,22.1700893306255,23.4474273911517,23.4474273911517,22.1724151687992,22.1724151687992
56,1.46902267301946e-15,4.46196745508465e-05,0.295862517860709,1,1.9789921679247e-13,1.9789921679247e-13,22,22,22.0001606044393,9.9247,19.2928,0.9823,9.92473867346172,19.2936815849103,0.982294257256289,7.0043743473108,20.2326426955354,0.975715961235337,1.9789921679247e-13,1.9789921679247e-13,-1.22858130296272e-13,-1.22858130296272e-13,-1.27231038510974e-13,-1.27231038510974e-13,-7.20421380720811e-14,-7.20421380720811e-14,1.3195028157792e-13,1.3195028157792e-13,-1.24953609462678e-13,-1.24953609462678e-13,6.99230070708472e-14,6.99230070708472e-14,-7.44642424206319e-14,-7.44642424206319e-14,63.8891835061192,63.8891835061192,23.6675993758787,23.6675993758787,22,22,22.981276969501,22.981276969501,22.0000000000002,22.0000000000002,63.6720082579247,63.6720082579247,22.1700893306252,22.1700893306252,23.4474273911519,23.4474273911519,22.1724151687991,22.1724151687991
57,4.78298716822545e-16,4.19207253135568e-05,0.295928439916486,1,3.49494592930775e-14,3.49494592930775e-14,22,22,22.0001363554601,9.9247,19.2928,0.9823,9.92474313979262,19.293626707822,0.982294511627152,7.00325124766017,20.2269592894102,0.975713689883761,1.33816011479528e-14,1.33816011479528e-14,1.67976295961761e-14,1.67976295961761e-14,5.47500042903305e-15,5.47500042903305e-15,-1.95679948704781e-14,-1.95679948704781e-14,-1.76697683732922e-14,-1.76697683732922e-14,6.9788406052598e-15,6.9788406052598e-15,3.39512959078823e-14,3.39512959078823e-14,-3.49494592930775e-14,-3.49494592930775e-14,63.889183506119,63.889183506119,23.667599375879,23.667599375879,22,22,22.981276969501,22.981276969501,22,22,63.672008257925,63.672008257925,22.170089330625,22.170089330625,23.4474273911519,23.4474273911519,22.1724151687991,22.1724151687991
58,8.53067514952002e-16,3.94046594983953e-05,0.295993569939318,1,7.37235964062196e-14,7.37235964062196e-14,21.9999999999999,21.9999999999999,22.0001162771979,9.9247,19.2928,0.982300000000001,9.92474609770128,19.2935756499305,0.98229476596018,7.00213907828667,20.2212742033104,0.975711436527502,-5.65505506054783e-14,-5.65505506054783e-14,6.88943840106108e-14,6.88943840106108e-14,6.68827105241988e-14,6.68827105241988e-14,-1.14957662814927e-14,-1.14957662814927e-14,-7.37235964062196e-14,-7.37235964062196e-14,6.85236493615021e-14,6.85236493615021e-14,2.08717831775628e-14,2.08717831775628e-14,-2.03395234217272e-14,-2.03395234217272e-14,63.8891835061189,63.8891835061189,23.6675993758791,23.6675993758791,22,22,22.9812769695009,22.9812769695009,21.9999999999999,21.9999999999999,63.6720082579251,63.6720082579251,22.1700893306249,22.1700893306249,23.447427391152,23.447427391152,22.172415168799,22.172415168799
59,1.38737904292204e-15,3.70536117843193e-05,0.296057907584952,1,1.34422108919663e-13,1.34422108919663e-13,21.9999999999999,21.9999999999999,22.000099615717,9.9247,19.2928,0.982300000000001,9.92474786652983,19.2935280751763,0.98229501758655,7.0010378392021,20.2155874578762,0.975709202800002,-1.2213867730664e-13,-1.2213867730664e-13,1.25671004522109e-13,1.25671004522109e-13,1.15910818665217e-13,1.15910818665217e-13,5.25803414002441e-15,5.25803414002441e-15,-1.34422108919663e-13,-1.34422108919663e-13,1.17572436075238e-13,1.17572436075238e-13,1.61086758090886e-14,1.61086758090886e-14,-1.45439121949732e-14,-1.45439121949732e-14,63.8891835061189,63.8891835061189,23.6675993758793,23.6675993758793,22,22,22.9812769695009,22.9812769695009,21.9999999999999,21.9999999999999,63.6720082579252,63.6720082579252,22.1700893306249,22.1700893306249,23.447427391152,23.447427391152,22.172415168799,22.172415168799
60,1.74626470981492e-15,3.48528258027028e-05,0.296121452506889,1,1.70961251500991e-13,1.70961251500991e-13,21.9999999999999,21.9999999999999,22.0000857556758,9.9247,19.2928,0.982300000000001,9.92474870411982,19.2934836880218,0.982295264466695,6.99994753056297,20.2098990738654,0.9757069899289,-1.70961251500991e-13,-1.70961251500991e-13,1.57832405141118e-13,1.57832405141118e-13,1.59487942514778e-13,1.59487942514778e-13,1.00997931470883e-14,1.00997931470883e-14,-1.69157675790378e-13,-1.69157675790378e-13,1.61144744039588e-13,1.61144744039588e-13,2.48062465609072e-15,2.48062465609072e-15,3.1208115483258e-16,3.1208115483258e-16,63.8891835061188,63.8891835061188,23.6675993758793,23.6675993758793,22,22,22.9812769695008,22.9812769695008,21.9999999999999,21.9999999999999,63.6720082579253,63.6720082579253,22.1700893306248,22.1700893306248,23.447427391152,23.447427391152,22.172415168799,22.172415168799
61,1.74626470981492e-15,3.27898791837025e-05,0.296184204358389,1,1.70961251500991e-13,1.70961251500991e-13,21.9999999999999,21.9999999999999,22.0000741947108,9.9247,19.2928,0.982300000000001,9.92474881834308,19.2934422272155,0.982295505071754,6.99886815262467,20.2042090721235,0.975704798836857,-1.70961251500991e-13,-1.70961251500991e-13,1.57832405141118e-13,1.57832405141118e-13,1.59487942514778e-13,1.59487942514778e-13,1.00997931470883e-14,1.00997931470883e-14,-1.69157675790378e-13,-1.69157675790378e-13,1.61144744039588e-13,1.61144744039588e-13,2.48062465609072e-15,2.48062465609072e-15,3.1208115483258e-16,3.1208115483258e-16,63.8891835061188,63.8891835061188,23.6675993758793,23.6675993758793,22,22,22.9812769695008,22.9812769695008,21.9999999999999,21.9999999999999,63.6720082579253,63.6720082579253,22.1700893306248,22.1700893306248,23.447427391152,23.447427391152,22.172415168799,22.172415168799
62,1.74626470981492e-15,3.08541229896794e-05,0.296246162793991,1,1.70961251500991e-13,1.70961251500991e-13,21.9999999999999,21.9999999999999,22.0000645225646,9.9247,19.2928,0.982300000000001,9.92474837648841,19.2934034606362,0.982295738285501,6.99779970570697,20.1985174735619,0.975702630217327,-1.70961251500991e-13,-1.70961251500991e-13,1.57832405141118e-13,1.57832405141118e-13,1.59487942514778e-13,1.59487942514778e-13,1.00997931470883e-14,1.00997931470883e-14,-1.69157675790378e-13,-1.69157675790378e-13,1.61144744039588e-13,1.61144744039588e-13,2.48062465609072e-15,2.48062465609072e-15,3.1208115483258e-16,3.1208115483258e-16,63.8891835061188,63.8891835061188,23.6675993758793,23.6675993758793,22,22,22.9812769695008,22.9812769695008,21.9999999999999,21.9999999999999,63.6720082579253,63.6720082579253,22.1700893306248,22.1700893306248,23.447427391152,23.447427391152,22.172415168799,22.172415168799
63,1.74626470981492e-15,2.90362755878697e-05,0.296307327470639,1,1.70961251500991e-13,1.70961251500991e-13,21.9999999999999,21.9999999999999,22.0000564040761,9.9247,19.2928,0.982300000000001,9.92474751290174,19.2933671810238,0.982295963323466,6.99674219016816,20.1928242991414,0.975700484591491,-1.70961251500991e-13,-1.70961251500991e-13,1.57832405141118e-13,1.57832405141118e-13,1.59487942514778e-13,1.59487942514778e-13,1.00997931470883e-14,1.00997931470883e-14,-1.69157675790378e-13,-1.69157675790378e-13,1.61144744039588e-13,1.61144744039588e-13,2.48062465609072e-15,2.48062465609072e-15,3.1208115483258e-16,3.1208115483258e-16,63.8891835061188,63.8891835061188,23.6675993758793,23.6675993758793,22,22,22.9812769695008,22.9812769695008,21.9999999999999,21.9999999999999,63.6720082579253,63.6720082579253,22.1700893306248,22.1700893306248,23.447427391152,23.447427391152,22.172415168799,22.172415168799
64,1.74626470981492e-15,2.73281274201195e-05,0.296367698048534,1,1.70961251500991e-13,1.70961251500991e-13,21.9999999999999,21.9999999999999,22.0000495653201,9.9247,19.2928,0.982300000000001,9.92474633520373,19.2933332024339,0.982296179666448,6.99569560638557,20.1871295698596,0.975698362351053,-1.70961251500991e-13,-1.70961251500991e-13,1.57832405141118e-13,1.57832405141118e-13,1.59487942514778e-13,1.59487942514778e-13,1.00997931470883e-14,1.00997931470883e-14,-1.69157675790378e-13,-1.69157675790378e-13,1.61144744039588e-13,1.61144744039588e-13,2.48062465609072e-15,2.48062465609072e-15,3.1208115483258e-16,3.1208115483258e-16,63.8891835061188,63.8891835061188,23.6675993758793,23.6675993758793,22,22,22.9812769695008,22.9812769695008,21.9999999999999,21.9999999999999,63.6720082579253,63.6720082579253,22.1700893306248,22.1700893306248,23.447427391152,23.447427391152,22.172415168799,22.172415168799
